Unnamed: 0,PAYMENT TRANSACTIONS,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,CASH WITHDRAWAL,Unnamed: 34,Unnamed: 35,Unnamed: 36,Settlement Systems,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
,RBI Operated,,,,NPCI Operated,,,,,,,,,,,,,,,,Card Network Operated,,,,,,,,,,,,NPCI Operated,,,,CCIL Operated,,,,,
,RTGS,,NEFT,,AePS,,UPI,,IMPS,,NACH Credit,,NACH Debit,,NETC,,BBPS,,CTS,,Credit Card,,,,Debit Card,,,,Prepaid Payment Instruments (PPIs) Card,,,,NFS (through ATMs),,AePS (through micro-ATMs / BCs),,Government Securities Clearing,,Forex Clearing,,Rupee Derivatives (for all deals matched during the day),
,,,,,,,,,,,,,,,,,,,,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,,,,,,,,,,
,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val
2024-11-01 00:00:00,3.44047,116564.05323146399,263.2642,80618.604805185,0.48,18.59,5175.79,74047.52,148.35,17442.97,93.00999999999999,3126.83,24.56,3458.93,82.48,132.18,75.91,4480.81,7.85,10484.42,24.360789999999998,1231.8577388,29.26933,2089.6461748,21.66801,642.5833806999999,8.7181,337.81419289999997,1.9800900000000001,14.0262289,1.39799,86.28736939999999,99.4,4557.16,29.55,805.61,h,h,h,h,h,h
2024-11-02 00:00:00,3.62299,89884.88324918,203.16455,49785.443016488,0.51,20.56,5217.82,75055.57,133.47,16112.34,62.22,1031.25,112.78,7793.89,104.2,150.49,78.66,4122.81,6.1,6860.13,29.246019999999998,1428.6746566,29.885279999999998,2046.9084467,25.179479999999998,750.8874479,8.729270000000001,312.79918,2.22759,16.9078634,1.42105,87.0348072,99.97,4621.26,31.59,838.85,h,h,h,h,h,h
2024-11-03 00:00:00,1.0218,15446.368708363001,156.7016,19222.500950635,0.51,18.95,5047.98,63120.41,121.98,12471.82,0.67,158.29,130.9,8203.18,130.48,179.92,73.74,3462.76,h,h,29.08324,1371.2626762,30.772709999999996,1705.4142316999998,23.43282,652.9783305,8.807129999999999,263.3995888,2.37606,16.3513884,1.33468,77.2056838,95.14,4000.34,27.47,691.44,h,h,h,h,h,h
2024-11-04 00:00:00,10.11749,819341.597336842,286.96857,154485.986946698,0.54,21.22,5265.56,89858.79,157,24381.75,51.160000000000004,3953.86,123.29,9303.02,120.92,179.87,95.58,4987.1,22.1,22887.33,61.87729,3263.2846409,73.34398,5772.975158699999,42.27408,1283.7421501,19.00007,719.5947943000001,2.5854900000000005,16.6488576,1.90476,125.4322442,101.12,4809.65,34.7,964.83,0.04698,721392.96,0.05401,292399.23,0.00404,23190
2024-11-05 00:00:00,9.5356,672543.712123271,300.76869,148972.63521606298,0.56,21.39,5280.91,85256.12,153.28,22797.14,107.11000000000001,4693.81,300.1,31000.52,114.54,184.61,91.8,4549.16,20.68,23392.71,31.98942,1744.9538768999998,37.0722,3289.0987407000002,26.90131,753.8985468000001,11.03834,416.9606599,4.24243,18.3045319,1.5327099999999998,94.847281,102.91,4831.73,33.66,911.92,0.05161,718014.529,0.037725,225723.17,0.00336,26355
2024-11-06 00:00:00,9.77658,635895.5880852729,286.52488,141125.659083005,0.56,20.42,5294.49,81865.72,148.65,22313.52,228.20999999999998,5390.91,25.73,4577.6,115.66,192.64,87.51,4068.65,19.13,22888.29,31.923160000000003,1717.4534033999998,44.34257,3756.8140422,27.558130000000002,780.0733061999999,11.695170000000001,473.1143823,4.3113399999999995,17.663942300000002,2.04277,130.0949161,102.16,4685.89,33.02,859.2,0.047,701236.006,0.06312,236174.12000000002,0.0093,45452.6
